poll_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,end_date,sample_size,cycle,office_type,election_date,party,candidate_name,pct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86164,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Nevada,2/19/24,1000,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86164,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Nevada,2/19/24,1000,2024,U.S. Senate,11/5/24,REP,Jeffrey Ross Gunter,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86164,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Nevada,2/19/24,1000,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86164,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Nevada,2/19/24,1000,2024,U.S. Senate,11/5/24,REP,James Carl Marchant,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86165,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Arizona,2/19/24,1000,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86165,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Arizona,2/19/24,1000,2024,U.S. Senate,11/5/24,REP,Kari Lake,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86165,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Arizona,2/19/24,1000,2024,U.S. Senate,11/5/24,IND,Kyrsten Sinema,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86165,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Arizona,2/19/24,1000,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86165,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Arizona,2/19/24,1000,2024,U.S. Senate,11/5/24,REP,Kari Lake,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86140,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2/18/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86140,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2/18/24,600,2024,U.S. Senate,11/5/24,REP,Mike Rogers,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86067,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Pennsylvania,2/16/24,1000,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86067,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Pennsylvania,2/16/24,1000,2024,U.S. Senate,11/5/24,REP,Dave McCormick,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85968,SurveyUSA,2.8,-1.3,Online Panel/Text-to-Web,8.0,Montana,2/15/24,549,2024,U.S. Senate,11/5/24,DEM,Jon Tester,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85968,SurveyUSA,2.8,-1.3,Online Panel/Text-to-Web,8.0,Montana,2/15/24,549,2024,U.S. Senate,11/5/24,REP,Tim Sheehy,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85968,SurveyUSA,2.8,-1.3,Online Panel/Text-to-Web,8.0,Montana,2/15/24,549,2024,U.S. Senate,11/5/24,DEM,Jon Tester,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85968,SurveyUSA,2.8,-1.3,Online Panel/Text-to-Web,8.0,Montana,2/15/24,549,2024,U.S. Senate,11/5/24,REP,Matt Rosendale,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85968,SurveyUSA,2.8,-1.3,Online Panel/Text-to-Web,8.0,Montana,2/15/24,549,2024,U.S. Senate,11/5/24,DEM,Jon Tester,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85968,SurveyUSA,2.8,-1.3,Online Panel/Text-to-Web,8.0,Montana,2/15/24,549,2024,U.S. Senate,11/5/24,REP,Brad Johnson,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85962,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Maryland,2/13/24,1000,2024,U.S. Senate,11/5/24,DEM,David J. Trone,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85962,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Maryland,2/13/24,1000,2024,U.S. Senate,11/5/24,REP,Larry Hogan,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85962,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Maryland,2/13/24,1000,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85962,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Maryland,2/13/24,1000,2024,U.S. Senate,11/5/24,REP,Larry Hogan,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86167,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,2/13/24,1002,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86167,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,2/13/24,1002,2024,U.S. Senate,11/5/24,REP,Kari Lake,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86167,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,2/13/24,1002,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86167,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,2/13/24,1002,2024,U.S. Senate,11/5/24,REP,Kari Lake,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86167,Noble Predictive Insights,2.4,-0.4,Online Panel,6.0,Arizona,2/13/24,1002,2024,U.S. Senate,11/5/24,IND,Kyrsten Sinema,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86065,YouGov,3.0,-1.1,Online Panel,9.0,Texas,2/12/24,1200,2024,U.S. Senate,11/5/24,DEM,Colin Allred,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86065,YouGov,3.0,-1.1,Online Panel,9.0,Texas,2/12/24,1200,2024,U.S. Senate,11/5/24,REP,Ted Cruz,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86065,YouGov,3.0,-1.1,Online Panel,9.0,Texas,2/12/24,1200,2024,U.S. Senate,11/5/24,DEM,Roland Gutierrez,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86065,YouGov,3.0,-1.1,Online Panel,9.0,Texas,2/12/24,1200,2024,U.S. Senate,11/5/24,REP,Ted Cruz,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85914,Chism Strategies,2.4,-0.3,Text,1.0,Pennsylvania,2/8/24,500,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85914,Chism Strategies,2.4,-0.3,Text,1.0,Pennsylvania,2/8/24,500,2024,U.S. Senate,11/5/24,REP,Dave McCormick,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85964,National Public Affairs,,,IVR/Live Phone/Text-to-Web,2.0,Texas,2/8/24,807,2024,U.S. Senate,11/5/24,DEM,Colin Allred,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85964,National Public Affairs,,,IVR/Live Phone/Text-to-Web,2.0,Texas,2/8/24,807,2024,U.S. Senate,11/5/24,REP,Ted Cruz,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85862,Suffolk,2.9,-1.0,Live Phone,8.0,Massachusetts,2/5/24,1000,2024,U.S. Senate,11/5/24,DEM,Elizabeth Ann Warren,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85862,Suffolk,2.9,-1.0,Live Phone,8.0,Massachusetts,2/5/24,1000,2024,U.S. Senate,11/5/24,REP,Jonathan A. Kraft,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86139,Ragnar Research Partners,1.3,0.2,Live Phone,2.0,Maryland,2/1/24,600,2024,U.S. Senate,11/5/24,DEM,David J. Trone,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86139,Ragnar Research Partners,1.3,0.2,Live Phone,2.0,Maryland,2/1/24,600,2024,U.S. Senate,11/5/24,REP,Larry Hogan,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86139,Ragnar Research Partners,1.3,0.2,Live Phone,2.0,Maryland,2/1/24,600,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86139,Ragnar Research Partners,1.3,0.2,Live Phone,2.0,Maryland,2/1/24,600,2024,U.S. Senate,11/5/24,REP,Larry Hogan,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85834,J.L. Partners,1.6,0.2,Live Phone/Text,6.0,Arizona,2/1/24,500,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85834,J.L. Partners,1.6,0.2,Live Phone/Text,6.0,Arizona,2/1/24,500,2024,U.S. Senate,11/5/24,REP,Kari Lake,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85834,J.L. Partners,1.6,0.2,Live Phone/Text,6.0,Arizona,2/1/24,500,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85834,J.L. Partners,1.6,0.2,Live Phone/Text,6.0,Arizona,2/1/24,500,2024,U.S. Senate,11/5/24,REP,Kari Lake,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85834,J.L. Partners,1.6,0.2,Live Phone/Text,6.0,Arizona,2/1/24,500,2024,U.S. Senate,11/5/24,IND,Kyrsten Sinema,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85825,Emerson,2.9,-1.1,IVR/Online Panel,7.0,Missouri,1/28/24,1830,2024,U.S. Senate,11/5/24,DEM,Lucas Kunce,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85825,Emerson,2.9,-1.1,IVR/Online Panel,7.0,Missouri,1/28/24,1830,2024,U.S. Senate,11/5/24,REP,Josh Hawley,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85797,Franklin and Marshall College,2.4,-0.1,Mail-to-Web/Mail-to-Phone,8.5,Pennsylvania,1/28/24,1006,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85797,Franklin and Marshall College,2.4,-0.1,Mail-to-Web/Mail-to-Phone,8.5,Pennsylvania,1/28/24,1006,2024,U.S. Senate,11/5/24,REP,Dave McCormick,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794,Emerson,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/25/24,1844,2024,U.S. Senate,11/5/24,DEM,Sherrod Brown,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794,Emerson,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/25/24,1844,2024,U.S. Senate,11/5/24,REP,Matthew J. Dolan,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794,Emerson,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/25/24,1844,2024,U.S. Senate,11/5/24,DEM,Sherrod Brown,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794,Emerson,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/25/24,1844,2024,U.S. Senate,11/5/24,REP,Frank LaRose,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794,Emerson,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/25/24,1844,2024,U.S. Senate,11/5/24,DEM,Sherrod Brown,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85794,Emerson,2.9,-1.1,IVR/Online Panel,7.0,Ohio,1/25/24,1844,2024,U.S. Senate,11/5/24,REP,Bernie Moreno,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86186,Public Opinion Strategies,1.6,0.3,,3.0,Pennsylvania,1/25/24,800,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86186,Public Opinion Strategies,1.6,0.3,,3.0,Pennsylvania,1/25/24,800,2024,U.S. Senate,11/5/24,REP,Dave McCormick,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85736,U. Houston,2.2,-0.3,Online Panel,9.0,Texas,1/24/24,1145,2024,U.S. Senate,11/5/24,DEM,Colin Allred,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85736,U. Houston,2.2,-0.3,Online Panel,9.0,Texas,1/24/24,1145,2024,U.S. Senate,11/5/24,REP,Ted Cruz,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85736,U. Houston,2.2,-0.3,Online Panel,9.0,Texas,1/24/24,1145,2024,U.S. Senate,11/5/24,LIB,Ted Brown,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85736,U. Houston,2.2,-0.3,Online Panel,9.0,Texas,1/24/24,1145,2024,U.S. Senate,11/5/24,DEM,Roland Gutierrez,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85736,U. Houston,2.2,-0.3,Online Panel,9.0,Texas,1/24/24,1145,2024,U.S. Senate,11/5/24,REP,Ted Cruz,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85736,U. Houston,2.2,-0.3,Online Panel,9.0,Texas,1/24/24,1145,2024,U.S. Senate,11/5/24,LIB,Ted Brown,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85694,Susquehanna,2.3,-0.3,,5.5,Pennsylvania,1/21/24,745,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85694,Susquehanna,2.3,-0.3,,5.5,Pennsylvania,1/21/24,745,2024,U.S. Senate,11/5/24,REP,Dave McCormick,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85646,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Texas,1/15/24,1315,2024,U.S. Senate,11/5/24,DEM,Colin Allred,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85646,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Texas,1/15/24,1315,2024,U.S. Senate,11/5/24,REP,Ted Cruz,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85646,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Texas,1/15/24,1315,2024,U.S. Senate,11/5/24,DEM,Roland Gutierrez,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85646,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Texas,1/15/24,1315,2024,U.S. Senate,11/5/24,REP,Ted Cruz,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85584,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,1/8/24,1680,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85584,Quinnipiac,2.8,-0.5,Live Phone,9.0,Pennsylvania,1/8/24,1680,2024,U.S. Senate,11/5/24,REP,Dave McCormick,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85582,PPP,1.4,0.0,IVR/Text,4.0,Arizona,1/6/24,590,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85582,PPP,1.4,0.0,IVR/Text,4.0,Arizona,1/6/24,590,2024,U.S. Senate,11/5/24,REP,Kari Lake,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85582,PPP,1.4,0.0,IVR/Text,4.0,Arizona,1/6/24,590,2024,U.S. Senate,11/5/24,IND,Kyrsten Sinema,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85582,PPP,1.4,0.0,IVR/Text,4.0,Arizona,1/6/24,590,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85582,PPP,1.4,0.0,IVR/Text,4.0,Arizona,1/6/24,590,2024,U.S. Senate,11/5/24,REP,Kari Lake,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85576,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,1/6/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85576,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,1/6/24,600,2024,U.S. Senate,11/5/24,REP,James Craig,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85576,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,1/6/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85576,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,1/6/24,600,2024,U.S. Senate,11/5/24,REP,Mike Rogers,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85576,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,1/6/24,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85576,Glengariff Group Inc.,1.5,-0.2,,1.0,Michigan,1/6/24,600,2024,U.S. Senate,11/5/24,REP,Peter Meijer,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85448,Bullfinch,,,Live Phone,4.0,Pennsylvania,12/12/23,800,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85448,Bullfinch,,,Live Phone,4.0,Pennsylvania,12/12/23,800,2024,U.S. Senate,11/5/24,REP,Dave McCormick,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85451,YouGov,3.0,-1.1,Online Panel,9.0,Texas,12/10/23,1200,2024,U.S. Senate,11/5/24,DEM,Colin Allred,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85451,YouGov,3.0,-1.1,Online Panel,9.0,Texas,12/10/23,1200,2024,U.S. Senate,11/5/24,REP,Ted Cruz,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85451,YouGov,3.0,-1.1,Online Panel,9.0,Texas,12/10/23,1200,2024,U.S. Senate,11/5/24,DEM,Roland Gutierrez,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85451,YouGov,3.0,-1.1,Online Panel,9.0,Texas,12/10/23,1200,2024,U.S. Senate,11/5/24,REP,Ted Cruz,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85449,VCreek/AMG,1.1,0.3,Live Phone,3.0,Arizona,12/8/23,694,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85449,VCreek/AMG,1.1,0.3,Live Phone,3.0,Arizona,12/8/23,694,2024,U.S. Senate,11/5/24,REP,Kari Lake,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85449,VCreek/AMG,1.1,0.3,Live Phone,3.0,Arizona,12/8/23,694,2024,U.S. Senate,11/5/24,IND,Kyrsten Sinema,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85554,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Pennsylvania,12/7/23,,2024,U.S. Senate,11/5/24,DEM,Robert P. Casey Jr.,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85554,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Pennsylvania,12/7/23,,2024,U.S. Senate,11/5/24,REP,Dave McCormick,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85555,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Nevada,12/7/23,,2024,U.S. Senate,11/5/24,DEM,Jacky S. Rosen,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85555,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Nevada,12/7/23,,2024,U.S. Senate,11/5/24,REP,Sam Brown,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85345,SSRS,2.4,-0.2,Live Phone,10.0,Tennessee,12/2/23,503,2024,U.S. Senate,11/5/24,DEM,Gloria Johnson,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85345,SSRS,2.4,-0.2,Live Phone,10.0,Tennessee,12/2/23,503,2024,U.S. Senate,11/5/24,REP,Marsha Blackburn,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85330,Tulchin Research,0.9,0.3,Live Phone/Text-to-Web/Email,3.0,Arizona,11/20/23,800,2024,U.S. Senate,11/5/24,DEM,Ruben Gallego,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85330,Tulchin Research,0.9,0.3,Live Phone/Text-to-Web/Email,3.0,Arizona,11/20/23,800,2024,U.S. Senate,11/5/24,REP,Kari Lake,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85330,Tulchin Research,0.9,0.3,Live Phone/Text-to-Web/Email,3.0,Arizona,11/20/23,800,2024,U.S. Senate,11/5/24,IND,Kyrsten Sinema,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84873,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Nebraska,11/16/23,1048,2024,U.S. Senate,11/5/24,REP,Deb Fischer,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84873,Change Research,1.4,0.6,Text-to-Web/Online Ad,5.0,Nebraska,11/16/23,1048,2024,U.S. Senate,11/5/24,IND,Dan Osborn,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84709,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,11/16/23,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84709,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,11/16/23,600,2024,U.S. Senate,11/5/24,REP,Mike Rogers,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84709,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,11/16/23,600,2024,U.S. Senate,11/5/24,DEM,Elissa Slotkin,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84709,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,11/16/23,600,2024,U.S. Senate,11/5/24,REP,James Craig,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84702,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Washington,11/15/23,700,2024,U.S. Senate,11/5/24,DEM,Maria Cantwell,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84702,PPP,1.4,0.0,IVR/Text-to-Web,4.0,Washington,11/15/23,700,2024,U.S. Senate,11/5/24,REP,Raul Garcia,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84696,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Ohio,11/13/23,1000,2024,U.S. Senate,11/5/24,DEM,Sherrod Brown,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84696,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Ohio,11/13/23,1000,2024,U.S. Senate,11/5/24,REP,Matthew J. Dolan,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84696,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Ohio,11/13/23,1000,2024,U.S. Senate,11/5/24,DEM,Sherrod Brown,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84696,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Ohio,11/13/23,1000,2024,U.S. Senate,11/5/24,REP,Frank LaRose,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84696,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Ohio,11/13/23,1000,2024,U.S. Senate,11/5/24,DEM,Sherrod Brown,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84696,Emerson,2.9,-1.1,IVR/Online Panel/Email,7.0,Ohio,11/13/23,1000,2024,U.S. Senate,11/5/24,REP,Bernie Moreno,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85916,Victoria Research,1.5,0.2,,1.0,Maryland,11/13/23,813,2024,U.S. Senate,11/5/24,DEM,David J. Trone,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85916,Victoria Research,1.5,0.2,,1.0,Maryland,11/13/23,813,2024,U.S. Senate,11/5/24,REP,Larry Hogan,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85916,Victoria Research,1.5,0.2,,1.0,Maryland,11/13/23,813,2024,U.S. Senate,11/5/24,DEM,Angela Alsobrooks,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85916,Victoria Research,1.5,0.2,,1.0,Maryland,11/13/23,813,2024,U.S. Senate,11/5/24,REP,Larry Hogan,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84692,Elway,1.9,-0.2,Live Phone/Text-to-Web,6.0,Washington,11/3/23,403,2024,U.S. Senate,11/5/24,DEM,Maria Cantwell,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
